bounds,HRs,loc,40,60,1.1548116738162046
bounds,HRs,loc,40,60,1.0956334720543166
bounds,HRs,loc,40,60,1.4182973704496504
bounds,HRs,loc,40,60,1.2862494987406679
times,shor,loc,15,8,0.1900047
times,shor,loc,15,8,0.1884105
times,shor,loc,15,8,0.1646818
times,shor,loc,15,8,0.1714394
times,shor,loc,15,8,0.157974
times,shor,loc,15,8,0.1353957
times,shor,loc,15,8,0.1739617
times,shor,loc,15,8,0.1852795
times,shor,loc,15,8,0.1952314
times,shor,loc,15,8,0.1957825
times,shor,loc,15,4,0.1776481
times,shor,loc,15,4,0.1436323
times,shor,loc,15,4,0.1610601
times,shor,loc,15,4,0.1442846
times,shor,loc,15,4,0.139563
times,shor,loc,15,4,0.148991
times,shor,loc,15,4,0.1442891
times,shor,loc,15,4,0.1522311
times,shor,loc,15,4,0.1665045
times,shor,loc,15,4,0.1499484
times,HRs1,glob,40,50,611.331987
times,HRs1,glob,40,50,685.6889606
times,HRs1,glob,40,50,563.1703179
times,HRs1,glob,40,50,559.3806927
times,HRs1,glob,40,50,594.1533817
times,HRs1,glob,40,50,594.0891911
times,HRs1,glob,40,50,595.5408279
times,HRs1,glob,40,50,549.8444198
times,HRs1,glob,40,50,628.0411063
times,HRs1,glob,40,50,570.5989154
bounds,shor1,glob,20,8,0.2746956895160164
bounds,shor1,glob,20,8,0.25199892725924733
bounds,shor1,glob,20,8,0.2646441444067671
bounds,shor1,glob,20,8,0.3045140992343657
bounds,shor1,glob,20,8,0.24994153304577735
bounds,shor1,glob,20,8,0.38088367072549545
bounds,shor1,glob,20,8,0.2300626315767082
bounds,shor1,glob,20,8,0.2756617959363475
bounds,shor1,glob,20,8,0.3119562454243818
bounds,shor1,glob,20,8,0.35484467995871816
bounds,HRs1,loc,20,28,0.9241849046735937
bounds,HRs1,loc,20,28,0.889051203379572
times,HRs2,loc,5,12,0.251244
times,HRs2,loc,5,12,0.2743137
times,HRs2,loc,5,12,0.2558283
times,HRs2,loc,5,12,0.2479628
times,HRs2,loc,5,12,0.3054651
times,HRs2,loc,5,12,0.3451933
times,HRs2,loc,5,12,0.4013643
times,HRs2,loc,5,12,0.3038695
times,HRs2,loc,5,12,0.3793904
times,HRs2,loc,5,12,0.2728863
bounds,HRs1,glob,40,10,0.20035496513458861
bounds,HRs1,glob,40,10,0.24216830541653095
bounds,HRs1,glob,40,10,0.2235264500470585
bounds,HRs1,glob,40,10,0.20904695488659647
bounds,HRs1,glob,40,10,0.1805086223778704
bounds,HRs1,glob,40,10,0.17532187701294882
bounds,HRs1,glob,40,10,0.2554017667136034
bounds,HRs1,glob,40,10,0.21895175719605878
bounds,HRs1,glob,40,10,0.2532573393533662
bounds,HRs1,glob,40,10,0.19909246503579375
bounds,HRs2,glob,15,4,0.07842056580774634
bounds,HRs2,glob,15,4,0.08493399378764366
bounds,HRs2,glob,15,4,0.09940699185259273
bounds,HRs2,glob,15,4,0.05022152818948935
bounds,HRs2,glob,15,4,0.0695982327559783
bounds,HRs2,glob,15,4,0.06523030560724097
bounds,HRs2,glob,15,4,0.0645425773142643
bounds,HRs2,glob,15,4,0.06208261217751551
bounds,HRs2,glob,15,4,0.08507023312940912
bounds,HRs2,glob,15,4,0.06580703497769322
bounds,shor1,loc,15,30,0.19507177872695775
bounds,shor1,loc,15,30,0.48621621883839733
bounds,shor1,loc,15,30,0.332312083060433
bounds,shor1,loc,15,30,0.15924091966719733
bounds,shor1,loc,15,30,0.2774228663727988
bounds,shor1,loc,15,30,0.5412392019688657
bounds,shor1,loc,15,30,0.41600502216413016
bounds,shor1,loc,15,30,0.21204495197999498
bounds,shor1,loc,15,30,0.34684330990636186
bounds,shor1,loc,15,30,0.29346793604716004
bounds,shor1,glob,40,50,1.4813593653899808
bounds,shor1,glob,40,50,1.9658646431956663
bounds,shor1,glob,40,50,1.772075685452997
bounds,shor1,glob,40,50,1.4084355842284597
bounds,shor1,glob,40,50,1.4922622080308448
bounds,shor1,glob,40,50,1.5835757837165523
bounds,shor1,glob,40,50,2.1019491778151433
bounds,shor1,glob,40,50,1.7630303496170427
bounds,shor1,glob,40,50,2.0322318778442665
bounds,shor1,glob,40,50,1.6883249060036132
bounds,lp3,glob,5,16,0.49347302839987606
bounds,lp3,glob,5,16,0.27871888413098844
bounds,lp3,glob,5,16,0.3746194791565358
bounds,lp3,glob,5,16,0.5887071431498043
bounds,lp3,glob,5,16,0.7314580848651531
bounds,lp3,glob,5,16,0.486718624142668
bounds,lp3,glob,5,16,0.39604697260347166
bounds,lp3,glob,5,16,0.5371488135133404
bounds,lp3,glob,5,16,0.7680792722385377
bounds,lp3,glob,5,16,0.5200289562574198
times,shor,glob,15,16,0.1613286
times,shor,glob,15,16,0.145686
times,shor,glob,15,16,0.1516056
times,shor,glob,15,16,0.1448178
times,shor,glob,15,16,0.1532033
times,shor,glob,15,16,0.1559265
times,shor,glob,15,16,0.1524615
times,shor,glob,15,16,0.1634516
times,shor,glob,15,16,0.1441567
times,shor,glob,15,16,0.1449318
times,shor1,loc,40,40,183.9330232
times,shor1,loc,40,40,244.565924
bounds,HRs,glob,20,40,2.633459344653373
bounds,HRs,glob,20,40,2.228174072299348
bounds,HRs,glob,20,40,2.256514844475058
bounds,HRs,glob,20,40,2.6060867586642598
bounds,HRs,glob,20,40,2.8524346926268045
bounds,HRs,glob,20,40,3.5982093068568646
bounds,HRs,glob,20,40,2.5912749196046856
bounds,HRs,glob,20,40,2.8654718257270897
bounds,HRs,glob,20,40,2.806456889095972
bounds,HRs,glob,20,40,3.2524484961689915
bounds,shor,glob,5,16,0.7854663038790817
bounds,shor,glob,5,16,0.47651962187707003
bounds,shor,glob,5,16,0.5778305542229366
bounds,shor,glob,5,16,0.9555172336661717
bounds,shor,glob,5,16,1.0957930895147805
bounds,shor,glob,5,16,0.7486498945337213
bounds,shor,glob,5,16,0.580942287740574
bounds,shor,glob,5,16,0.7647654328279437
bounds,shor,glob,5,16,1.0084072411337097
bounds,shor,glob,5,16,0.8629574962984368
times,HRs2,glob,20,16,12.2968715
times,HRs2,glob,20,16,12.966376
times,HRs2,glob,20,16,14.1703307
times,HRs2,glob,20,16,13.3537791
times,HRs2,glob,20,16,13.8092689
times,HRs2,glob,20,16,13.0305945
times,HRs2,glob,20,16,12.5327911
times,HRs2,glob,20,16,12.2886018
times,HRs2,glob,20,16,12.3860541
times,HRs2,glob,20,16,12.4341415
times,HRs1,glob,20,16,23.2124417
times,HRs1,glob,20,16,25.1017775
times,HRs1,glob,20,16,23.9484933
times,HRs1,glob,20,16,29.5658386
times,HRs1,glob,20,16,20.4765697
times,HRs1,glob,20,16,21.4420593
times,HRs1,glob,20,16,25.0234398
times,HRs1,glob,20,16,22.4387033
times,HRs1,glob,20,16,25.1656614
times,HRs1,glob,20,16,25.1404305
bounds,HRs1,glob,30,20,0.9642285942545512
bounds,HRs1,glob,30,20,0.9092378238821697
bounds,HRs1,glob,30,20,0.7446887409077514
bounds,HRs1,glob,30,20,1.046670858364198
bounds,HRs1,glob,30,20,0.7173779317120428
bounds,HRs1,glob,30,20,0.4158752732998685
bounds,HRs1,glob,30,20,0.8661194027245942
bounds,HRs1,glob,30,20,0.5444210909589728
bounds,HRs1,glob,30,20,0.805279583931418
bounds,HRs1,glob,30,20,0.6996986645373378
times,lp3,glob,30,50,2.990509600000223
times,lp3,glob,30,50,3.032759800000349
times,lp3,glob,30,50,3.0051678000018
times,lp3,glob,30,50,2.769129800000883
times,lp3,glob,30,50,2.915960600001199
times,lp3,glob,30,50,3.0472360999992816
times,lp3,glob,30,50,2.839991500000906
times,lp3,glob,30,50,2.9601934000002075
times,lp3,glob,30,50,2.934084200000143
times,lp3,glob,30,50,2.9225810000007186
bounds,shor,loc,50,40,0.6619920244381334
bounds,shor,loc,50,40,0.45696650654063875
bounds,shor,loc,50,40,0.5843790014086083
bounds,shor,loc,50,40,0.9911249650597457
bounds,shor,loc,50,40,0.61386612748197
bounds,shor,loc,50,40,0.5561850198876409
bounds,shor,loc,50,40,0.6283885881156076
bounds,shor,loc,50,40,0.769294811934541
bounds,shor,loc,50,40,0.6833299006583318
bounds,shor,loc,50,40,0.6148201993569622
times,lp4,glob,40,10,10.824307599978056
times,lp4,glob,40,10,8.383160599973053
times,lp4,glob,40,10,8.781340599991381
times,lp4,glob,40,10,7.910947100026533
times,lp4,glob,40,10,8.680721600016113
times,lp4,glob,40,10,9.074276400031522
times,lp4,glob,40,10,8.014233599998988
times,lp4,glob,40,10,7.976385699992534
times,lp4,glob,40,10,7.4027726000058465
times,lp4,glob,40,10,7.973393300024327
bounds,lbs,glob,30,20,0.5074836015701294
bounds,lbs,glob,30,20,0.42382535338401794
bounds,lbs,glob,30,20,0.5860118865966797
bounds,lbs,glob,30,20,0.4375443160533905
bounds,lbs,glob,30,20,0.3066405951976776
bounds,lbs,glob,30,20,0.25743764638900757
bounds,lbs,glob,30,20,0.39132851362228394
bounds,lbs,glob,30,20,0.21055936813354492
bounds,lbs,glob,30,20,0.4600197970867157
bounds,lbs,glob,30,20,0.3426966369152069
times,HRs2,glob,20,12,12.9957261
times,HRs2,glob,20,12,13.2583473
times,HRs2,glob,20,12,14.5147501
times,HRs2,glob,20,12,13.2677329
times,HRs2,glob,20,12,13.9991939
times,HRs2,glob,20,12,13.2219052
times,HRs2,glob,20,12,12.9880495
times,HRs2,glob,20,12,14.0192602
times,HRs2,glob,20,12,12.3961441
times,HRs2,glob,20,12,13.3928325
times,lp3,loc,40,50,4.426905099999203
times,lp3,loc,40,50,5.0167887000025075
bounds,lbs,loc,15,20,0.34301313757896423
bounds,lbs,loc,15,20,0.42107295989990234
bounds,lbs,loc,15,20,0.5123794078826904
bounds,lbs,loc,15,20,0.15889960527420044
bounds,lbs,loc,15,20,0.5313108563423157
bounds,lbs,loc,15,20,0.09351205825805664
bounds,lbs,loc,15,20,0.10022243857383728
bounds,lbs,loc,15,20,0.3254265785217285
bounds,lbs,loc,15,20,0.30604562163352966
bounds,lbs,loc,15,20,0.3001452386379242
times,lp3,loc,40,40,3.913140200000271
times,lp3,loc,40,40,4.581597599999441
times,HRs2,glob,10,16,1.2259811
times,HRs2,glob,10,16,1.1675844
times,HRs2,glob,10,16,1.5575021
times,HRs2,glob,10,16,1.2735746
times,HRs2,glob,10,16,1.3325454
times,HRs2,glob,10,16,1.3637406
times,HRs2,glob,10,16,1.3181435
times,HRs2,glob,10,16,1.4160926
times,HRs2,glob,10,16,1.2013994
times,HRs2,glob,10,16,1.3301416
bounds,HRs,loc,15,16,1.5744494933377273
bounds,HRs,loc,15,16,1.215659425826352
bounds,HRs,loc,15,16,1.6936791574095171
bounds,HRs,loc,15,16,1.0044512661507683
bounds,HRs,loc,15,16,1.1460319092564637
bounds,HRs,loc,15,16,1.2265213062779297
bounds,HRs,loc,15,16,1.2012147881127628
bounds,HRs,loc,15,16,1.0591955989299981
bounds,HRs,loc,15,16,0.9658629759486662
bounds,HRs,loc,15,16,0.9371665633893606
times,shor1,glob,30,40,46.4758279
times,shor1,glob,30,40,39.766729
times,shor1,glob,30,40,43.9769757
times,shor1,glob,30,40,42.550226
times,shor1,glob,30,40,37.498785
times,shor1,glob,30,40,41.7366668
times,shor1,glob,30,40,42.0259996
times,shor1,glob,30,40,38.3050546
times,shor1,glob,30,40,39.6482642
times,shor1,glob,30,40,41.8864964
times,HRs1,loc,10,4,2.4748914
times,HRs1,loc,10,4,4.6713612
times,HRs1,loc,10,4,2.936183
times,HRs1,loc,10,4,2.6363026
times,HRs1,loc,10,4,2.4181329
times,HRs1,loc,10,4,3.082067
times,HRs1,loc,10,4,3.2162
times,HRs1,loc,10,4,3.7124629
times,HRs1,loc,10,4,2.6607741
times,HRs1,loc,10,4,3.7666227
times,shor,loc,20,4,0.1804481
times,shor,loc,20,4,0.2136964
times,shor,loc,20,4,0.1784558
times,shor,loc,20,4,0.1864873
times,shor,loc,20,4,0.1731313
times,shor,loc,20,4,0.197763
times,shor,loc,20,4,0.159026
times,shor,loc,20,4,0.201384
times,shor,loc,20,4,0.1698208
times,shor,loc,20,4,0.2064883
bounds,shor1,glob,20,28,1.27888194011474
bounds,shor1,glob,20,28,1.1076570300190722
bounds,shor1,glob,20,28,1.123357975539622
bounds,shor1,glob,20,28,1.4710614410995742
bounds,shor1,glob,20,28,1.2935704903375407
bounds,shor1,glob,20,28,1.8170126305441445
bounds,shor1,glob,20,28,1.2411154046547577
bounds,shor1,glob,20,28,1.4722984248748994
bounds,shor1,glob,20,28,1.4013715719466342
bounds,shor1,glob,20,28,1.7682827238626997
bounds,lp4,glob,30,40,1.4319206247588068
bounds,lp4,glob,30,40,1.309355737725557
bounds,lp4,glob,30,40,1.2523209743349613
bounds,lp4,glob,30,40,1.4765163343782095
bounds,lp4,glob,30,40,1.0010952560242468
bounds,lp4,glob,30,40,0.70532826556399
bounds,lp4,glob,30,40,1.2597984184561493
bounds,lp4,glob,30,40,0.8423497294338889
bounds,lp4,glob,30,40,1.3173933551028356
bounds,lp4,glob,30,40,0.9387719898860792
times,shor,loc,15,12,0.214328
times,shor,loc,15,12,0.2008919
times,shor,loc,15,12,0.1945703
times,shor,loc,15,12,0.1968003
times,shor,loc,15,12,0.1936509
times,shor,loc,15,12,0.2212528
times,shor,loc,15,12,0.212064
times,shor,loc,15,12,0.2142347
times,shor,loc,15,12,0.1843285
times,shor,loc,15,12,0.1803553
times,HRs2,loc,10,16,1.6642495
times,HRs2,loc,10,16,1.7224174
times,HRs2,loc,10,16,1.9594965
times,HRs2,loc,10,16,1.5716501
times,HRs2,loc,10,16,1.7348939
times,HRs2,loc,10,16,1.6898832
times,HRs2,loc,10,16,1.7672051
times,HRs2,loc,10,16,1.6109884
times,HRs2,loc,10,16,1.868974
times,HRs2,loc,10,16,1.8780377
times,HRs1,glob,15,20,10.9234711
times,HRs1,glob,15,20,8.6817242
times,HRs1,glob,15,20,10.0015405
times,HRs1,glob,15,20,10.0011189
times,HRs1,glob,15,20,10.3616034
times,HRs1,glob,15,20,9.3057779
times,HRs1,glob,15,20,8.9374929
times,HRs1,glob,15,20,9.5871178
times,HRs1,glob,15,20,8.9357636
times,HRs1,glob,15,20,8.5233856
bounds,HRs2,loc,20,16,0.15264861083585293
bounds,HRs2,loc,20,16,0.275512243410768
bounds,HRs2,loc,20,16,0.07497474923197406
bounds,HRs2,loc,20,16,0.19544955036096212
bounds,HRs2,loc,20,16,0.056120437795341066
bounds,HRs2,loc,20,16,0.13065114596428593
bounds,HRs2,loc,20,16,0.13491470751290174
bounds,HRs2,loc,20,16,0.1461720536810557
bounds,HRs2,loc,20,16,0.058284933098268654
bounds,HRs2,loc,20,16,0.31677537364698033
bounds,lbs,glob,20,32,0.6818057298660278
bounds,lbs,glob,20,32,0.7399323582649231
bounds,lbs,glob,20,32,0.4520021677017212
bounds,lbs,glob,20,32,0.5092015862464905
bounds,lbs,glob,20,32,0.7571678757667542
bounds,lbs,glob,20,32,0.7258174419403076
bounds,lbs,glob,20,32,0.6547543406486511
bounds,lbs,glob,20,32,0.7473333477973938
bounds,lbs,glob,20,32,0.6139271259307861
bounds,lbs,glob,20,32,0.8265619874000549
times,HRs1,glob,30,40,149.531787
times,HRs1,glob,30,40,129.2285754
times,HRs1,glob,30,40,120.7083602
times,HRs1,glob,30,40,112.0736026
times,HRs1,glob,30,40,129.7184563
times,HRs1,glob,30,40,113.3898953
times,HRs1,glob,30,40,138.5853002
times,HRs1,glob,30,40,116.7720073
times,HRs1,glob,30,40,117.0728309
times,HRs1,glob,30,40,120.9464872
bounds,HRs2,glob,15,12,0.5852287323897961
bounds,HRs2,glob,15,12,0.42254591033833167
bounds,HRs2,glob,15,12,0.6471299576191654
bounds,HRs2,glob,15,12,0.3876151410660695
bounds,HRs2,glob,15,12,0.40384714300637226
bounds,HRs2,glob,15,12,0.4931103698137124
bounds,HRs2,glob,15,12,0.4518639875364196
bounds,HRs2,glob,15,12,0.4552871012566732
bounds,HRs2,glob,15,12,0.4859655044315818
bounds,HRs2,glob,15,12,0.37729049601374576
times,HRs1,loc,50,50,828.3290915
times,HRs1,loc,50,50,868.5282854
bounds,HRs,loc,15,24,2.027641293640754
bounds,HRs,loc,15,24,1.7073373688406197
bounds,HRs,loc,15,24,2.2370757278212237
bounds,HRs,loc,15,24,1.292603991418093
bounds,HRs,loc,15,24,1.6144717282448253
bounds,HRs,loc,15,24,1.7877546090835261
bounds,HRs,loc,15,24,1.7541204481172596
bounds,HRs,loc,15,24,1.4962690879102598
bounds,HRs,loc,15,24,1.4227818932298135
bounds,HRs,loc,15,24,1.317992630874206
times,HRs1,glob,15,12,9.2710503
times,HRs1,glob,15,12,9.2810981
times,HRs1,glob,15,12,11.5272245
times,HRs1,glob,15,12,9.8140257
times,HRs1,glob,15,12,9.9029367
times,HRs1,glob,15,12,7.8999473
times,HRs1,glob,15,12,8.5839713
times,HRs1,glob,15,12,8.2596046
times,HRs1,glob,15,12,8.989613
times,HRs1,glob,15,12,10.5017629
bounds,HRs1,loc,40,50,1.142676658642449
bounds,HRs1,loc,40,50,1.4425342862494048
bounds,HRs,glob,20,4,0.10091364818383938
bounds,HRs,glob,20,4,0.07372055034288787
bounds,HRs,glob,20,4,0.10216667401042986
bounds,HRs,glob,20,4,0.10711274100505244
bounds,HRs,glob,20,4,0.061584686498572065
bounds,HRs,glob,20,4,0.13562439627710907
bounds,HRs,glob,20,4,0.07231205236592067
bounds,HRs,glob,20,4,0.08236759141112374
bounds,HRs,glob,20,4,0.08643691140358983
bounds,HRs,glob,20,4,0.12023526740832247
bounds,lp3,glob,30,30,1.8848870547678138
bounds,lp3,glob,30,30,1.7607685312361656
bounds,lp3,glob,30,30,1.561004828680312
bounds,lp3,glob,30,30,1.9481453808587375
bounds,lp3,glob,30,30,1.399191267182025
bounds,lp3,glob,30,30,0.9292623241270982
bounds,lp3,glob,30,30,1.714127226983027
bounds,lp3,glob,30,30,1.1558606251786743
bounds,lp3,glob,30,30,1.734917080547092
bounds,lp3,glob,30,30,1.2764814228532115
bounds,lbs,loc,5,4,0.09762557595968246
bounds,lbs,loc,5,4,0.014169972389936447
bounds,lbs,loc,5,4,0.0025902437046170235
bounds,lbs,loc,5,4,0.019087588414549828
bounds,lbs,loc,5,4,0.11618770658969879
bounds,lbs,loc,5,4,0.03879278153181076
bounds,lbs,loc,5,4,0.017209317535161972
bounds,lbs,loc,5,4,0.08876392245292664
bounds,lbs,loc,5,4,0.025108618661761284
bounds,lbs,loc,5,4,0.011793739162385464
bounds,HRs2,loc,15,30,0.26346488887650027
bounds,HRs2,loc,15,30,0.4665350145828706
bounds,HRs2,loc,15,30,0.3995883384801692
bounds,HRs2,loc,15,30,0.2086401111567976
bounds,HRs2,loc,15,30,0.40466286143628927
bounds,HRs2,loc,15,30,0.2781375740212667
bounds,HRs2,loc,15,30,0.39601723701265673
bounds,HRs2,loc,15,30,0.19583096556560345
bounds,HRs2,loc,15,30,0.28563112294763354
bounds,HRs2,loc,15,30,0.16623674164147403
bounds,HRs1,loc,5,16,-2.211712198236257e-07
bounds,HRs1,loc,5,16,0.22495045766128985
bounds,HRs1,loc,5,16,0.12050677831205013
bounds,HRs1,loc,5,16,0.022543762966481463
bounds,HRs1,loc,5,16,0.301809494702305
bounds,HRs1,loc,5,16,0.20245473067504455
bounds,HRs1,loc,5,16,0.05820731571919127
bounds,HRs1,loc,5,16,0.3075572829196612
bounds,HRs1,loc,5,16,0.19283124468073906
bounds,HRs1,loc,5,16,0.2878725562785438
bounds,shor1,loc,10,16,0.6021160422766807
bounds,shor1,loc,10,16,0.7898764534990461
bounds,shor1,loc,10,16,0.18401160294585822
bounds,shor1,loc,10,16,0.1805712135422825
bounds,shor1,loc,10,16,0.3560285103272444
bounds,shor1,loc,10,16,0.45723936704235135
bounds,shor1,loc,10,16,0.3444149534481523
bounds,shor1,loc,10,16,0.227685205834754
bounds,shor1,loc,10,16,0.24955389296716332
bounds,shor1,loc,10,16,0.41771797212625417
bounds,lbs,glob,40,40,0.47759488224983215
bounds,lbs,glob,40,40,0.5623958706855774
bounds,lbs,glob,40,40,0.4910733699798584
bounds,lbs,glob,40,40,0.5036488771438599
bounds,lbs,glob,40,40,0.7098027467727661
bounds,lbs,glob,40,40,0.5490033030509949
bounds,lbs,glob,40,40,0.620431661605835
bounds,lbs,glob,40,40,0.6910439729690552
bounds,lbs,glob,40,40,0.7319234609603882
bounds,lbs,glob,40,40,0.581070601940155
times,lp3,loc,40,80,4.824521400001686
times,lp3,loc,40,80,9.25276479999593
times,shor,glob,10,20,0.1380378
times,shor,glob,10,20,0.1281851
times,shor,glob,10,20,0.1296032
times,shor,glob,10,20,0.1293846
times,shor,glob,10,20,0.1216669
times,shor,glob,10,20,0.1249263
times,shor,glob,10,20,0.1536683
times,shor,glob,10,20,0.1151986
times,shor,glob,10,20,0.1045211
times,shor,glob,10,20,0.1237368
times,shor1,loc,40,70,202.17849
times,shor1,loc,40,70,202.5377869
times,shor1,glob,50,20,471.5807619
times,shor1,glob,50,20,527.3482644
times,shor1,glob,50,20,497.5976274
times,shor1,glob,50,20,508.4963648
times,shor1,glob,50,20,501.8865544
times,shor1,glob,50,20,467.2215569
times,shor1,glob,50,20,463.3385163
times,shor1,glob,50,20,463.6568918
times,shor1,glob,50,20,467.3768286
times,shor1,glob,50,20,488.8940547
bounds,shor1,glob,10,20,0.9296834611920932
bounds,shor1,glob,10,20,1.2990913206728925
bounds,shor1,glob,10,20,1.1351856442179844
bounds,shor1,glob,10,20,1.2770098147101792
bounds,shor1,glob,10,20,1.1249087026406897
bounds,shor1,glob,10,20,1.2136240055205936
bounds,shor1,glob,10,20,0.8356068236573058
bounds,shor1,glob,10,20,0.7399244173918238
bounds,shor1,glob,10,20,0.8009832944248532
bounds,shor1,glob,10,20,1.2372235923298045
times,shor1,glob,5,16,0.1814833
times,shor1,glob,5,16,0.1665055
times,shor1,glob,5,16,0.1986029
times,shor1,glob,5,16,0.1699001
times,shor1,glob,5,16,0.1686353
times,shor1,glob,5,16,0.1645695
times,shor1,glob,5,16,0.1738464
times,shor1,glob,5,16,0.1871871
times,shor1,glob,5,16,0.1727828
times,shor1,glob,5,16,0.1718028
times,shor1,glob,40,60,196.7753951
times,shor1,glob,40,60,230.1142151
times,shor1,glob,40,60,205.276094
times,shor1,glob,40,60,197.5363669
times,shor1,glob,40,60,201.858659
times,shor1,glob,40,60,208.0387268
times,shor1,glob,40,60,190.5085814
times,shor1,glob,40,60,249.0579307
times,shor1,glob,40,60,208.6069601
times,shor1,glob,40,60,205.0721887
times,HRs,loc,50,40,4.9812267
times,HRs,loc,50,40,5.3939479
times,HRs,loc,50,40,3.933502
times,HRs,loc,50,40,4.9606532
times,HRs,loc,50,40,4.1385369
times,HRs,loc,50,40,6.0086168
times,HRs,loc,50,40,3.6588177
times,HRs,loc,50,40,5.0814898
times,HRs,loc,50,40,4.475116
times,HRs,loc,50,40,5.568342
times,shor1,loc,50,70,830.4544133
times,shor1,loc,50,70,504.3528491
bounds,shor1,loc,15,4,0.04116474834559277
bounds,shor1,loc,15,4,0.041118545807942025
bounds,shor1,loc,15,4,0.04242404233698338
bounds,shor1,loc,15,4,0.007374472867485849
bounds,shor1,loc,15,4,0.014401532585646346
bounds,shor1,loc,15,4,0.00036853410204456074
bounds,shor1,loc,15,4,0.006667577856543306
bounds,shor1,loc,15,4,0.002426174570410685
bounds,shor1,loc,15,4,0.03929012454145289
bounds,shor1,loc,15,4,0.050682754145807876
times,HRs,loc,20,100,1.0996012
times,HRs,loc,20,100,0.8843048
times,HRs,loc,20,100,0.7630718
times,HRs,loc,20,100,1.0368794
times,HRs,loc,20,100,0.8297339
times,HRs,loc,20,100,1.3449467
times,HRs,loc,20,100,0.8869279
times,HRs,loc,20,100,0.9388248
times,HRs,loc,20,100,1.1413348
times,HRs,loc,20,100,0.9067311
times,HRs,loc,50,80,5.7035482
times,HRs,loc,50,80,4.7217357
times,HRs,loc,50,80,8.467852
times,HRs,loc,50,80,5.9704897
times,HRs,loc,50,80,5.0158359
times,HRs,loc,50,80,4.4565103
times,HRs,loc,50,80,6.8809687
times,HRs,loc,50,80,6.4021743
times,HRs,loc,50,80,5.3535376
times,HRs,loc,50,80,5.5913042
times,shor1,loc,15,30,3.16609
times,shor1,loc,15,30,3.2992963
times,shor1,loc,15,30,3.3668166
times,shor1,loc,15,30,3.4417222
times,shor1,loc,15,30,3.9639204
times,shor1,loc,15,30,3.0991667
times,shor1,loc,15,30,3.0548317
times,shor1,loc,15,30,3.0729481
times,shor1,loc,15,30,2.8413495
times,shor1,loc,15,30,3.8702575
times,lp4,glob,40,30,1256.2890966999998
times,lp4,glob,40,30,1741.8839922999996
times,lp4,glob,40,30,1591.7171205000013
times,lp4,glob,40,30,1641.3075529000016
times,lp4,glob,40,30,1828.8150262999989
times,lp4,glob,40,30,1914.9997008999999
times,lp4,glob,40,30,1450.4316471999991
times,lp4,glob,40,30,1755.9782735000044
times,lp4,glob,40,30,1086.1365955
times,lp4,glob,40,30,1855.8771015999955
times,lp3,loc,20,32,0.890092500000037
times,lp3,loc,20,32,0.8081984000000375
bounds,HRs1,glob,50,60,1.7009543844919617
bounds,HRs1,glob,50,60,1.2503115052062035
bounds,HRs1,glob,50,60,1.9097346659324994
bounds,HRs1,glob,50,60,2.0539316492227426
bounds,HRs1,glob,50,60,1.3215699096413909
bounds,HRs1,glob,50,60,1.550994016759489
bounds,HRs1,glob,50,60,1.2888501012779927
